order_id,order_date,customer_id,product_id,product_name,region,quantity,unit_price
ORD00559,2024-10-20,C017,P010,Monitor Stand,Cairo,8,266.49
ORD00270,2025-01-09,C031,P003,USB-C Hub,Cairo,4,181.64
ORD00852,29/02/2024,C036,P007,Gel Pen Pack,Mansoura,4,112.24
ORD00465,05-21-2024,,P002,Mechanical Keyboard,Mansoura,6,21.55
ORD00220,10-04-2024,C009,P003,USB-C Hub,Aswan,8,95.06
ORD00463,16/04/2024,C030,P004,Office Chair,Cairo,9,304.71
ORD00416,09-15-2024,C007,P003,USB-C Hub,Cairo,4,242.38
ORD01015,09-12-2024,C023,P010,Monitor Stand,Giza,2,436.72
ORD00644,21/07/2024,C029,P007,Gel Pen Pack,Aswan,2,66.86
ORD00193,27/08/2024,C034,P009,Webcam HD,Mansoura,3,385.21
ORD00353,29/02/2024,C004,P010,Monitor Stand,Cairo,1,35.98
ORD00496,09-05-2024,C025,P004,Office Chair,Aswan,2,408.18
ORD00493,24/09/2024,C014,P006,Notebook Set,Aswan,4,103.65
ORD00586,2024-02-11,C025,P010,Monitor Stand,Alexandria,,397.64
ORD01167,11/08/2024,C037,P006,Notebook Set,Mansoura,4,345.91
ORD00809,02-28-2024,C013,P007,Gel Pen Pack,Mansoura,1,19.67
ORD00407,2024-01-24,C024,P009,Webcam HD,Mansoura,8,414.29
ORD00166,2024-01-29,C038,P009,Webcam HD,Alexandria,3,203.19
ORD00244,01-17-2025,C001,P002,Mechanical Keyboard,Cairo,5,111.57
ORD00035,20/01/2024,C018,P004,Office Chair,Alexandria,2,181.41
ORD00650,10/06/2024,C003,P001,Wireless Mouse,Mansoura,2,181.88
ORD00792,2024-11-05,C017,P006,Notebook Set,Giza,5,97.93
ORD00015,01-24-2025,C006,P010,Monitor Stand,Cairo,8,369.97
ORD00187,2024-12-31,C023,P007,Gel Pen Pack,Alexandria,5,33.3
ORD00203,05/02/2024,C005,P006,Notebook Set,Aswan,1,421.54
ORD00050,29/06/2024,C002,P010,Monitor Stand,Aswan,7,222.49
ORD00648,2024-06-16,C002,P008,Desk Lamp,Alexandria,7,277.99
ORD00395,01-08-2025,C019,P009,Webcam HD,Alexandria,5,309.62
ORD01081,2025-01-04,C038,P006,Notebook Set,Aswan,10,61.88
ORD00755,04-17-2024,C009,P002,Mechanical Keyboard,Aswan,5,397.05
ORD00594,08/11/2024,C032,P010,Monitor Stand,Cairo,7,78.05
ORD00149,10-05-2024,C034,P002,Mechanical Keyboard,Giza,2,429.73
ORD00678,12-17-2024,C029,P006,Notebook Set,Mansoura,3,128.4
ORD00384,2024-11-01,C010,P008,Desk Lamp,Cairo,3,418.95
ORD00433,01-05-2024,C021,P004,Office Chair,Mansoura,6,239.68
ORD01009,2024-03-26,C037,P001,Wireless Mouse,Giza,4,243.49
ORD00564,01-20-2025,C026,P008,Desk Lamp,Mansoura,5,222.18
ORD00274,04-06-2024,C020,P001,Wireless Mouse,Alexandria,9,279.01
ORD00592,04-30-2024,C032,P001,Wireless Mouse,Aswan,2,45.82
ORD00530,04-05-2024,C035,P007,Gel Pen Pack,Alexandria,10,278.47
ORD00533,02-20-2024,C034,P008,Desk Lamp,Giza,6,77.33
ORD00965,28/06/2024,C008,P007,Gel Pen Pack,Alexandria,8,428.49
ORD00804,21/08/2024,C003,P010,Monitor Stand,Cairo,5,296.14
ORD00474,11-06-2024,C038,P010,Monitor Stand,Giza,1,174.36
ORD00728,02/10/2024,C026,P006,Notebook Set,Alexandria,5,51.66
ORD00337,21/04/2024,C028,P005,Standing Desk,Mansoura,6,214.66
ORD01035,09-16-2024,C031,P007,Gel Pen Pack,Aswan,3,265.58
ORD01118,2025-01-03,C030,P008,Desk Lamp,Alexandria,6,418.28
ORD00904,2025-01-24,C040,P009,Webcam HD,Giza,5,330.53
ORD00190,22/01/2025,C027,P003,USB-C Hub,Mansoura,8,297.98
ORD00257,2024-10-20,C037,P008,Desk Lamp,Mansoura,9,237.2
ORD00232,06/06/2024,C024,P006,Notebook Set,Cairo,2,17.26
ORD00256,2025-01-24,C011,P008,Desk Lamp,Cairo,10,28.42
ORD00108,03-05-2024,C021,P010,Monitor Stand,Cairo,3,130.43
ORD01009,2024-03-26,C037,P001,Wireless Mouse,Giza,4,243.49
ORD00290,23/09/2024,C006,P005,Standing Desk,Cairo,4,405.32
ORD00856,2024-12-18,C039,P001,Wireless Mouse,Giza,5,233.53
ORD00735,21/11/2024,C034,P009,Webcam HD,Mansoura,5,269.17
ORD00098,2024-02-08,C019,P008,Desk Lamp,Giza,2,218.72
ORD01011,09-22-2024,C039,P009,Webcam HD,Mansoura,2,132.42
ORD00085,01/02/2025,C013,P006,Notebook Set,Alexandria,10,181.59
ORD00676,2024-11-24,C002,P008,Desk Lamp,Cairo,,289.12
ORD01063,19/10/2024,C006,P005,Standing Desk,Alexandria,9,143.68
ORD00147,11-23-2024,C020,P004,Office Chair,Cairo,1,118.72
ORD00133,12/08/2024,C033,P002,Mechanical Keyboard,Alexandria,1,122.77
ORD00528,07-30-2024,C035,P008,Desk Lamp,Giza,8,356.04
ORD00225,09/10/2024,C003,P002,Mechanical Keyboard,Cairo,7,-179.98
ORD00129,15/11/2024,C038,P010,Monitor Stand,Mansoura,10,294.7
ORD00201,18/09/2024,C014,P002,Mechanical Keyboard,Aswan,8,54.56
ORD00585,2024-08-12,C027,P003,USB-C Hub,Alexandria,6,255.73
ORD00767,2024-05-06,C002,P007,Gel Pen Pack,Aswan,6,380.62
ORD00505,28/11/2024,C009,P008,Desk Lamp,Aswan,10,218.91
ORD00937,07-09-2024,C021,P008,Desk Lamp,Mansoura,7,86.7
ORD01078,2024-11-19,C027,P007,Gel Pen Pack,Aswan,3,265.57
ORD00734,07/03/2024,C027,P007,Gel Pen Pack,Cairo,2,42.05
ORD00866,25/12/2024,C012,P010,Monitor Stand,Mansoura,8,449.98
ORD00629,09-28-2024,C027,P006,Notebook Set,Giza,1,141.09
ORD01054,11/01/2025,C017,P002,Mechanical Keyboard,Aswan,4,230.29
ORD00839,28/07/2024,C012,P001,Wireless Mouse,Alexandria,5,442.58
ORD00673,10/05/2024,C025,P008,Desk Lamp,Cairo,7,418.47
ORD00331,2024-09-20,C032,P007,Gel Pen Pack,Aswan,6,372.14
ORD00894,2024-01-11,C025,P009,Webcam HD,Alexandria,2,431.59
ORD00264,01-31-2025,C032,P008,Desk Lamp,Giza,10,16.08
ORD00481,19/04/2024,C020,P003,USB-C Hub,Cairo,,443.21
ORD00929,09/01/2024,C024,P004,Office Chair,Cairo,4,447.35
ORD00319,04/12/2024,C020,P002,Mechanical Keyboard,Mansoura,8,227.76
ORD00001,2025-01-12,C002,P002,Mechanical Keyboard,Giza,4,112.1
ORD00653,2024-01-24,C019,P006,Notebook Set,Giza,1,27.24
ORD00618,17/02/2024,C026,P001,Wireless Mouse,Aswan,4,209.0
ORD01066,21/05/2024,C029,P002,Mechanical Keyboard,Alexandria,5,348.2
ORD00986,2024-06-12,C037,P002,Mechanical Keyboard,Mansoura,7,153.24
ORD00550,13/10/2024,C024,P001,Wireless Mouse,Aswan,1,15.37
ORD01091,2024-06-10,C030,P005,Standing Desk,Aswan,2,322.46
ORD00476,2024-02-19,C020,P002,Mechanical Keyboard,Cairo,4,432.86
ORD00488,07-23-2024,C004,P010,Monitor Stand,Aswan,7,129.21
ORD00116,10-22-2024,C019,P001,Wireless Mouse,Aswan,5,167.97
ORD00068,27/01/2024,C031,P005,Standing Desk,Mansoura,8,163.21
ORD00874,09-18-2024,C013,P005,Standing Desk,Giza,10,300.93
ORD01134,06/12/2024,C011,P006,Notebook Set,Aswan,6,239.61
ORD00229,2024-04-28,C033,P002,Mechanical Keyboard,Giza,1,57.49
ORD00358,2024-02-21,C030,P004,Office Chair,Giza,5,216.96
ORD00016,10-03-2024,C034,P005,Standing Desk,Aswan,7,434.5
ORD01053,05/05/2024,C003,P005,Standing Desk,Giza,6,277.05
ORD00977,01-12-2024,C008,P005,Standing Desk,Alexandria,10,27.86
ORD00174,16/02/2024,C030,P009,Webcam HD,Mansoura,5,231.36
ORD00538,06/08/2024,C004,P008,Desk Lamp,Cairo,7,38.4
ORD01098,2024-09-16,C027,P010,Monitor Stand,Alexandria,1,141.55
ORD01111,13/03/2024,C014,P003,USB-C Hub,Mansoura,10,123.74
ORD00888,2024-09-06,C033,P005,Standing Desk,Cairo,8,403.23
ORD01027,2024-02-28,C001,P005,Standing Desk,Mansoura,,314.18
ORD00553,31/07/2024,C028,P008,Desk Lamp,Alexandria,2,74.69
ORD01085,01-22-2024,C025,P006,Notebook Set,Giza,3,429.78
ORD00418,12-23-2024,C034,P007,Gel Pen Pack,Mansoura,6,395.55
ORD00148,29/05/2024,C033,P001,Wireless Mouse,Aswan,,327.57
ORD00753,2024-03-26,C030,P001,Wireless Mouse,Aswan,5,299.08
ORD00036,2024-05-22,C015,P004,Office Chair,Cairo,4,188.33
ORD00979,10/09/2024,C036,P006,Notebook Set,Giza,8,339.16
ORD00850,06/12/2024,C025,P006,Notebook Set,Giza,4,327.84
ORD00340,12/05/2024,C009,P006,Notebook Set,Cairo,8,448.9
ORD00981,2024-11-14,C028,P008,Desk Lamp,Aswan,5,369.91
ORD00803,2024-11-05,C010,P001,Wireless Mouse,Mansoura,2,373.69
ORD00030,2024-01-27,C017,P004,Office Chair,Aswan,8,124.24
ORD01138,12-14-2024,C030,P006,Notebook Set,Cairo,4,148.89
ORD00637,04-15-2024,C001,P005,Standing Desk,Cairo,2,415.24
ORD00272,2024-02-21,C040,P007,Gel Pen Pack,Mansoura,4,52.71
ORD00383,05-22-2024,C033,P003,USB-C Hub,,7,32.68
ORD00641,2024-09-23,C008,P007,Gel Pen Pack,Giza,2,217.67
ORD00414,2024-03-28,C029,P004,Office Chair,Aswan,8,392.28
ORD00314,18/01/2024,C015,P010,Monitor Stand,Alexandria,,47.06
ORD00209,10/12/2024,C037,P004,Office Chair,Giza,10,275.09
ORD00510,26/05/2024,C029,P005,Standing Desk,Mansoura,5,351.55
ORD00031,08-06-2024,C017,P003,USB-C Hub,Alexandria,,254.98
ORD01054,11/01/2025,C017,P002,Mechanical Keyboard,Aswan,4,230.29
ORD01169,29/12/2024,C021,P010,Monitor Stand,Cairo,4,112.8
ORD00113,20/08/2024,C028,P004,Office Chair,Mansoura,4,195.01
ORD00374,2024-03-06,C033,P008,Desk Lamp,Alexandria,10,90.54
ORD01023,2024-07-10,C040,P003,USB-C Hub,Giza,4,267.44
ORD00685,27/01/2024,C017,P010,Monitor Stand,Cairo,2,257.29
ORD00910,01-27-2024,C018,P003,USB-C Hub,Alexandria,5,394.92
ORD00829,06/11/2024,C020,P008,Desk Lamp,Mansoura,5,178.19
ORD01179,11-02-2024,C040,P003,USB-C Hub,Aswan,9,449.53
ORD00156,05/06/2024,C007,P006,Notebook Set,Cairo,6,302.5
ORD00893,09-10-2024,C018,P008,Desk Lamp,Cairo,7,227.74
ORD00179,09/11/2024,C010,P008,Desk Lamp,Aswan,9,75.8
ORD00177,2024-03-01,C036,P008,Desk Lamp,Giza,10,310.97
ORD00430,30/03/2024,C030,P004,Office Chair,Mansoura,10,17.02
ORD00162,10-08-2024,C006,P008,Desk Lamp,Giza,6,323.65
ORD00844,05-23-2024,C002,P003,USB-C Hub,Aswan,2,393.02
ORD00425,02/02/2024,C010,P002,Mechanical Keyboard,Mansoura,10,204.39
ORD00633,2024-02-29,C008,P009,Webcam HD,Mansoura,8,413.47
ORD00381,04-13-2024,C036,P006,Notebook Set,Cairo,1,338.5
ORD00301,02-04-2025,C016,P009,Webcam HD,Aswan,1,445.39
ORD01051,24/06/2024,C008,P008,Desk Lamp,,6,168.03
ORD00976,26/06/2024,,P010,Monitor Stand,Cairo,2,439.52
ORD00952,06-24-2024,C013,P007,Gel Pen Pack,Mansoura,6,43.05
ORD00822,2024-11-25,C029,P010,Monitor Stand,Giza,3,135.99
ORD00611,12-06-2024,C038,P007,Gel Pen Pack,Giza,6,226.47
ORD00063,08/09/2024,C036,P008,Desk Lamp,Alexandria,8,295.97
ORD01159,07-15-2024,C008,P006,Notebook Set,Alexandria,7,-246.29
ORD00781,31/03/2024,C036,P006,Notebook Set,Alexandria,3,100.25
ORD00482,2024-03-20,C033,P009,Webcam HD,Aswan,10,417.78
ORD00712,22/10/2024,C015,P008,Desk Lamp,Cairo,9,23.27
ORD00144,07-21-2024,C029,P004,Office Chair,Giza,1,195.48
ORD00160,05/04/2024,C018,P006,Notebook Set,Alexandria,2,26.27
ORD00532,08-15-2024,C024,P002,Mechanical Keyboard,Cairo,,412.31
ORD00132,2024-03-18,C013,P010,Monitor Stand,Giza,10,221.9
ORD00010,03-11-2024,C026,P010,Monitor Stand,Giza,4,448.84
ORD01068,06-29-2024,C004,P004,Office Chair,Giza,5,22.01
ORD00182,13/11/2024,C031,P010,Monitor Stand,Alexandria,9,288.63
ORD00255,09-15-2024,C009,P008,Desk Lamp,Alexandria,7,434.27
ORD00868,2024-12-21,C014,P002,Mechanical Keyboard,Cairo,,389.97
ORD00145,26/05/2024,C007,P006,Notebook Set,Giza,3,74.86
ORD00047,2025-01-19,C029,P009,Webcam HD,Alexandria,8,210.78
ORD00332,2024-04-12,C037,P009,Webcam HD,Cairo,3,98.85
ORD00663,02-02-2024,C028,P005,Standing Desk,Mansoura,6,389.18
ORD00748,2024-12-31,C004,P003,USB-C Hub,Aswan,6,93.93
ORD00282,2024-03-01,C024,P003,USB-C Hub,Alexandria,5,333.83
ORD00932,2024-02-09,C010,P001,Wireless Mouse,Giza,3,49.36
ORD00483,02-17-2024,C016,P010,Monitor Stand,Alexandria,5,367.82
ORD00897,10-29-2024,C033,P002,Mechanical Keyboard,Aswan,3,97.07
ORD00400,10/06/2024,C038,P005,Standing Desk,Alexandria,10,261.58
ORD00830,10/07/2024,C001,P004,Office Chair,Cairo,9,332.71
ORD01152,16/06/2024,C009,P007,Gel Pen Pack,Giza,3,188.95
ORD01137,10-29-2024,C006,P002,Mechanical Keyboard,Alexandria,2,95.76
ORD00087,2024-03-20,C001,P008,Desk Lamp,Alexandria,7,393.86
ORD00719,12/08/2024,C039,P009,Webcam HD,Cairo,1,418.08
ORD00235,17/05/2024,C025,P003,USB-C Hub,Alexandria,3,131.98
ORD00308,21/06/2024,C005,P006,Notebook Set,Giza,7,269.92
ORD01149,01-01-2024,C023,P003,USB-C Hub,Mansoura,7,86.92
ORD00869,2025-01-20,C014,P010,Monitor Stand,Alexandria,2,259.69
ORD00445,10-21-2024,C008,P007,Gel Pen Pack,Giza,10,101.55
ORD00067,2024-12-23,C018,P003,USB-C Hub,,1,255.71
ORD00857,2024-06-19,C032,P004,Office Chair,Giza,7,40.58
ORD00318,2024-02-19,C006,P007,Gel Pen Pack,Giza,10,223.94
ORD00370,06-30-2024,C008,P008,Desk Lamp,Cairo,4,15.96
ORD00992,2024-10-02,C006,P003,USB-C Hub,Alexandria,6,370.02
ORD00103,2024-05-23,C007,P007,Gel Pen Pack,Mansoura,10,192.53
ORD00879,06/03/2024,C036,P009,Webcam HD,Aswan,,222.43
ORD01110,25/11/2024,C029,P004,Office Chair,Giza,8,259.97
ORD01198,2024-04-26,C009,P002,Mechanical Keyboard,Aswan,5,41.48
ORD00229,2024-04-28,C033,P002,Mechanical Keyboard,Giza,1,57.49
ORD00966,03/12/2024,C024,P001,Wireless Mouse,Alexandria,9,138.37
ORD00008,24/07/2024,C004,P006,Notebook Set,Alexandria,1,365.19
ORD00017,2024-04-25,C029,P006,Notebook Set,Aswan,8,67.64
ORD00468,07-02-2024,C029,P006,Notebook Set,Alexandria,1,314.82
ORD01126,2024-11-05,C020,P006,Notebook Set,Aswan,6,245.85
ORD00521,03-03-2024,C036,P007,Gel Pen Pack,Cairo,5,219.81
ORD00262,30/12/2024,C018,P001,Wireless Mouse,Alexandria,3,123.61
ORD00490,2024-06-27,C006,P010,Monitor Stand,Cairo,7,199.24
ORD00369,20/08/2024,C022,P008,Desk Lamp,Giza,1,370.22
ORD00520,2024-01-19,C012,P009,Webcam HD,Mansoura,10,171.68
ORD00819,07/12/2024,C022,P003,USB-C Hub,Alexandria,6,-440.44
ORD00093,2024-06-03,C020,P010,Monitor Stand,Mansoura,5,213.72
ORD00216,24/05/2024,C026,P004,Office Chair,Alexandria,9,154.9
ORD00196,06-03-2024,C016,P007,Gel Pen Pack,Mansoura,5,-430.01
ORD00426,2024-11-01,C040,P007,Gel Pen Pack,Aswan,5,324.55
ORD01062,08-27-2024,C034,P010,Monitor Stand,Giza,3,432.73
ORD00768,2025-01-26,C016,P009,Webcam HD,Cairo,10,284.51
ORD01150,03-19-2024,,P004,Office Chair,Mansoura,2,330.0
ORD00620,07/12/2024,C039,P006,Notebook Set,Aswan,9,425.38
ORD00759,2024-07-08,C025,P006,Notebook Set,Alexandria,1,69.27
ORD00501,2024-09-25,C013,P009,Webcam HD,Alexandria,5,314.51
ORD01077,2024-12-06,C035,P003,USB-C Hub,Alexandria,7,308.24
ORD00215,03-01-2024,C001,P005,Standing Desk,Alexandria,4,433.5
ORD00775,01-05-2024,C039,P005,Standing Desk,Giza,5,175.44
ORD00167,2024-05-08,C023,P004,Office Chair,Aswan,5,382.98
ORD00125,2024-06-15,C019,P007,Gel Pen Pack,Cairo,7,24.07
ORD00529,18/06/2024,C035,P009,Webcam HD,Cairo,4,266.17
ORD01090,02-10-2024,C009,P002,Mechanical Keyboard,Giza,2,436.27
ORD00593,05-01-2024,C015,P006,Notebook Set,Cairo,6,114.09
ORD01161,06-21-2024,C004,P006,Notebook Set,Aswan,6,124.76
ORD00519,2024-04-01,C006,P006,Notebook Set,Cairo,2,196.38
ORD01060,06-23-2024,C017,P006,Notebook Set,Aswan,4,344.4
ORD00096,01-18-2024,C007,P003,USB-C Hub,Cairo,5,358.05
ORD00128,03-19-2024,C010,P002,Mechanical Keyboard,Giza,4,90.47
ORD00835,06/08/2024,C034,P002,Mechanical Keyboard,Alexandria,7,87.13
ORD00605,01-12-2025,C016,P006,Notebook Set,Aswan,2,297.33
ORD00974,2024-07-04,C012,P005,Standing Desk,Cairo,2,230.0
ORD00790,29/04/2024,C018,P006,Notebook Set,Mansoura,1,93.11
ORD01200,02-27-2024,C037,P005,Standing Desk,Cairo,10,201.94
ORD00204,12/07/2024,C024,P007,Gel Pen Pack,Mansoura,8,393.28
ORD01146,13/12/2024,C017,P004,Office Chair,Giza,10,161.98
ORD00450,2024-09-25,C036,P008,Desk Lamp,Cairo,1,350.36
ORD00458,2024-02-05,C035,P005,Standing Desk,Giza,7,96.78
ORD00051,11/08/2024,C039,P009,Webcam HD,Alexandria,,110.45
ORD00390,2024-11-18,C035,P009,Webcam HD,Cairo,2,106.69
ORD01003,22/09/2024,C039,P003,USB-C Hub,Giza,9,279.24
ORD00758,09/12/2024,C035,P007,Gel Pen Pack,Cairo,2,249.31
ORD01036,01-16-2024,C038,P006,Notebook Set,Aswan,7,44.39
ORD00762,2024-10-28,C037,P004,Office Chair,Aswan,10,91.36
ORD00889,21/02/2024,C023,P001,Wireless Mouse,Alexandria,7,169.22
ORD00455,08/09/2024,C031,P005,Standing Desk,Aswan,1,314.18
ORD01021,2024-08-11,C035,P008,Desk Lamp,Alexandria,7,355.35
ORD00385,06-11-2024,C036,P010,Monitor Stand,Giza,2,356.05
ORD01186,05-14-2024,C028,P008,Desk Lamp,Cairo,2,78.5
ORD01168,2024-07-27,C026,P010,Monitor Stand,Alexandria,,133.62
ORD00127,09/04/2024,C005,P003,USB-C Hub,Aswan,2,245.81
ORD00451,08-14-2024,C020,P007,Gel Pen Pack,Alexandria,4,335.85
ORD01018,2025-01-10,C010,P009,Webcam HD,Cairo,5,77.05
ORD00921,16/03/2024,C015,P001,Wireless Mouse,Cairo,4,200.8
ORD00899,08-06-2024,C022,P004,Office Chair,Mansoura,8,41.69
ORD00141,19/10/2024,C020,P004,Office Chair,Mansoura,4,175.01
ORD00028,10-05-2024,C016,P002,Mechanical Keyboard,Giza,5,83.62
ORD00364,12-18-2024,C037,P010,Monitor Stand,Alexandria,6,240.81
ORD00791,2024-02-20,C035,P009,Webcam HD,Cairo,5,418.07
ORD01039,11-22-2024,C007,P006,Notebook Set,Mansoura,7,72.95
ORD00942,02-10-2024,C019,P001,Wireless Mouse,Alexandria,3,311.83
ORD00959,2024-10-23,C029,P001,Wireless Mouse,Alexandria,8,292.93
ORD00239,20/07/2024,C037,P008,Desk Lamp,Alexandria,6,178.58
ORD00278,2024-05-22,C006,P007,Gel Pen Pack,Aswan,9,282.98
ORD00435,2024-05-15,C032,P004,Office Chair,Alexandria,4,334.91
ORD00168,2024-10-24,C006,P009,Webcam HD,Aswan,3,272.44
ORD01113,06/10/2024,C018,P001,Wireless Mouse,Alexandria,9,360.69
ORD00207,2024-01-09,C003,P002,Mechanical Keyboard,Mansoura,10,348.23
ORD00214,10-27-2024,C003,P010,Monitor Stand,Cairo,4,365.02
ORD00674,2024-05-20,C029,P003,USB-C Hub,Giza,7,358.35
ORD00236,09-10-2024,C024,P002,Mechanical Keyboard,,4,328.59
ORD00951,2024-08-26,C023,P002,Mechanical Keyboard,Mansoura,8,294.48
ORD00323,2024-08-17,C040,P010,Monitor Stand,Alexandria,2,427.93
ORD00892,21/07/2024,C008,P004,Office Chair,Alexandria,5,32.51
ORD00336,2024-01-05,C031,P001,Wireless Mouse,Alexandria,3,276.5
ORD00071,2024-02-11,C007,P010,Monitor Stand,Alexandria,4,130.12
ORD00978,01-07-2025,C002,P004,Office Chair,Giza,3,110.6
ORD00357,2024-03-17,C006,P001,Wireless Mouse,Cairo,10,306.02
ORD00554,15/07/2024,,P008,Desk Lamp,Mansoura,9,371.73
ORD00131,08-24-2024,C006,P002,Mechanical Keyboard,Aswan,10,235.57
ORD01041,06/02/2024,C001,P003,USB-C Hub,Giza,7,262.21
ORD00041,01/01/2024,C040,P003,USB-C Hub,Aswan,5,191.64
ORD00865,10-27-2024,C008,P002,Mechanical Keyboard,Mansoura,9,112.85
ORD00968,25/11/2024,C016,P007,Gel Pen Pack,Aswan,7,98.81
ORD00617,02-27-2024,C010,P010,Monitor Stand,Aswan,8,162.33
ORD00547,11-26-2024,C007,P010,Monitor Stand,Aswan,7,157.42
ORD00027,2024-10-15,C005,P006,Notebook Set,Cairo,8,285.2
ORD00104,26/11/2024,C007,P006,Notebook Set,Giza,9,407.24
ORD00186,10-13-2024,C014,P005,Standing Desk,Mansoura,6,223.71
ORD00632,04-06-2024,C014,P002,Mechanical Keyboard,Alexandria,9,111.18
ORD00423,2024-12-03,C023,P010,Monitor Stand,Mansoura,3,386.92
ORD00304,2024-03-29,C015,P001,Wireless Mouse,Aswan,7,169.34
ORD00387,2024-11-28,C034,P010,Monitor Stand,Mansoura,9,373.3
ORD00313,09/09/2024,C029,P007,Gel Pen Pack,Mansoura,3,399.78
ORD00727,08-16-2024,C034,P005,Standing Desk,Aswan,3,319.63
ORD00411,02/09/2024,C027,P004,Office Chair,Giza,2,224.46
ORD00938,2024-02-24,C002,P006,Notebook Set,Alexandria,5,-85.8
ORD00669,19/04/2024,C028,P004,Office Chair,Alexandria,3,61.46
ORD00457,05-02-2024,C015,P007,Gel Pen Pack,Giza,2,198.67
ORD00002,01-14-2024,C006,P001,Wireless Mouse,Alexandria,4,234.83
ORD01112,14/01/2025,C004,P004,Office Chair,Mansoura,5,194.16
ORD00875,03-04-2024,C002,P007,Gel Pen Pack,Aswan,4,48.72
ORD00661,22/10/2024,C012,P009,Webcam HD,Cairo,9,390.28
ORD00462,2024-12-31,C025,P005,Standing Desk,Cairo,2,438.95
ORD00018,2024-06-18,C004,P002,Mechanical Keyboard,Alexandria,2,408.86
ORD00039,06/12/2024,C035,P009,Webcam HD,Alexandria,6,202.61
ORD01133,05/10/2024,C004,P002,Mechanical Keyboard,,1,151.69
ORD00999,2024-07-23,C029,P007,Gel Pen Pack,Aswan,9,103.31
ORD00602,31/05/2024,C005,P001,Wireless Mouse,Mansoura,6,245.95
ORD00823,2024-10-03,C015,P001,Wireless Mouse,Giza,6,120.38
ORD00044,15/07/2024,C027,P008,Desk Lamp,Aswan,4,327.48
ORD00886,04/08/2024,C009,P006,Notebook Set,Aswan,6,429.33
ORD00930,09/10/2024,C024,P006,Notebook Set,Alexandria,5,215.27
ORD00696,24/05/2024,C009,P010,Monitor Stand,Alexandria,1,363.68
ORD00373,2024-09-12,C030,P008,Desk Lamp,Aswan,9,73.57
ORD01057,2024-08-20,C003,P003,USB-C Hub,Alexandria,,297.71
ORD00677,01-28-2025,C011,P002,Mechanical Keyboard,Alexandria,9,325.4
ORD00312,05-07-2024,C022,P002,Mechanical Keyboard,,1,130.37
ORD00925,18/07/2024,C001,P002,Mechanical Keyboard,Alexandria,3,154.31
ORD00954,01-12-2024,C028,P006,Notebook Set,Mansoura,4,38.52
ORD00568,16/12/2024,C001,P002,Mechanical Keyboard,Mansoura,2,243.49
ORD00883,06/01/2024,C019,P002,Mechanical Keyboard,Aswan,8,366.63
ORD00150,2024-07-01,C025,P001,Wireless Mouse,Giza,5,340.08
ORD00391,2024-06-18,C005,P007,Gel Pen Pack,Alexandria,1,214.76
ORD01093,02-15-2024,,P008,Desk Lamp,Alexandria,4,291.13
ORD00180,15/10/2024,C033,P006,Notebook Set,Aswan,9,-228.08
ORD01052,01-08-2024,C035,P007,Gel Pen Pack,Aswan,1,446.06
ORD00325,15/06/2024,,P002,Mechanical Keyboard,Mansoura,9,187.85
ORD00231,12/02/2024,C040,P002,Mechanical Keyboard,Giza,4,325.2
ORD00189,06-18-2024,C015,P009,Webcam HD,Alexandria,1,58.59
ORD00155,07/01/2025,C024,P008,Desk Lamp,Aswan,5,363.5
ORD00138,02-21-2024,C009,P004,Office Chair,Alexandria,2,143.67
ORD01176,12-06-2024,C018,P010,Monitor Stand,Giza,6,289.17
ORD00579,02-02-2024,C002,P004,Office Chair,Aswan,4,227.82
ORD01008,08-30-2024,C005,P005,Standing Desk,Alexandria,,273.39
ORD00670,2024-12-15,C008,P006,Notebook Set,Giza,9,199.34
ORD01033,12-27-2024,C033,P006,Notebook Set,Aswan,4,166.74
ORD00066,2024-02-21,C018,P008,Desk Lamp,Aswan,9,274.6
ORD00896,05-14-2024,C012,P009,Webcam HD,Alexandria,5,348.53
ORD00034,12/01/2025,C011,P004,Office Chair,Alexandria,7,25.78
ORD01197,07/11/2024,C015,P004,Office Chair,Mansoura,3,32.5
ORD01050,17/07/2024,C025,P010,Monitor Stand,Cairo,9,224.75
ORD00124,2024-08-23,C005,P006,Notebook Set,Mansoura,1,204.76
ORD00099,08/01/2024,C036,P007,Gel Pen Pack,Giza,2,358.95
ORD00997,27/08/2024,C004,P008,Desk Lamp,Alexandria,1,306.67
ORD01192,10-27-2024,C040,P008,Desk Lamp,Alexandria,6,295.08
ORD01151,08-29-2024,C031,P002,Mechanical Keyboard,Aswan,7,318.97
ORD00842,21/06/2024,C032,P005,Standing Desk,Mansoura,6,277.9
ORD00245,13/01/2024,C038,P008,Desk Lamp,Aswan,3,165.06
ORD01101,2025-01-04,C009,P006,Notebook Set,Aswan,9,23.67
ORD00048,30/04/2024,C018,P004,Office Chair,Mansoura,2,325.39
ORD00523,10-21-2024,C028,P005,Standing Desk,Aswan,6,127.95
ORD00531,01/05/2024,C018,P001,Wireless Mouse,Mansoura,2,231.22
ORD00408,07-11-2024,C017,P005,Standing Desk,Aswan,9,263.02
ORD00683,2024-05-14,C027,P003,USB-C Hub,Alexandria,1,141.23
ORD00742,21/07/2024,C040,P010,Monitor Stand,Mansoura,7,116.28
ORD00944,12-30-2024,C024,P005,Standing Desk,Aswan,7,32.41
ORD00467,2024-02-24,C004,P001,Wireless Mouse,Giza,3,320.08
ORD00960,04-07-2024,C039,P003,USB-C Hub,,4,-166.42
